id,Local Date,Local Time,Username,Product ID,Version,Type,Event1,1/29/2017,8:53:30 PM,"Abhishek",DBM C#,1122,"App","Program Started"
199,2/10/2017,10:16:24 PM,"Abhishek",DBM C#,1122,"App","Program Started"
200,2/10/2017,10:16:24 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
201,2/10/2017,10:16:26 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5139.17 (ms)"
202,2/10/2017,10:16:26 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
203,2/10/2017,10:17:16 PM,"Abhishek",DBM C#,1122,"App","Program Started"
204,2/10/2017,10:17:16 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
205,2/10/2017,10:17:19 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5141.98 (ms)"
206,2/10/2017,10:17:19 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
207,2/10/2017,10:20:44 PM,"Abhishek",DBM C#,1122,"App","Program Started"
208,2/10/2017,10:20:44 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
209,2/10/2017,10:20:46 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5393.72 (ms)"
210,2/10/2017,10:20:47 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
211,2/10/2017,10:21:54 PM,"Abhishek",DBM C#,1122,"App","Program Started"
212,2/10/2017,10:21:54 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
213,2/10/2017,10:21:57 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5078.56 (ms)"
214,2/10/2017,10:21:57 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
215,2/10/2017,10:22:15 PM,"Abhishek",DBM C#,1122,"App","Program Started"
216,2/10/2017,10:22:15 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
217,2/10/2017,10:22:18 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5437.48 (ms)"
218,2/10/2017,10:22:18 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
219,2/10/2017,10:22:59 PM,"Abhishek",DBM C#,1122,"App","Program Started"
220,2/10/2017,10:22:59 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
221,2/10/2017,10:23:02 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5002.92 (ms)"
222,2/10/2017,10:23:02 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
223,2/10/2017,10:25:45 PM,"Abhishek",DBM C#,1122,"App","Program Started"
224,2/10/2017,10:25:45 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
225,2/10/2017,10:25:46 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 257.53 (ms)"
226,2/10/2017,10:25:46 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
227,2/10/2017,10:26:39 PM,"Abhishek",DBM C#,1122,"App","Program Started"
228,2/10/2017,10:26:39 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
229,2/10/2017,10:26:42 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5123.18 (ms)"
230,2/10/2017,10:26:42 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
231,2/10/2017,10:27:37 PM,"Abhishek",DBM C#,1122,"App","Program Started"
232,2/10/2017,10:27:37 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
233,2/10/2017,10:27:40 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5058.02 (ms)"
234,2/10/2017,10:27:40 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
235,2/10/2017,10:28:39 PM,"Abhishek",DBM C#,1122,"App","Program Started"
236,2/10/2017,10:28:39 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
237,2/10/2017,10:28:42 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5641.77 (ms)"
238,2/10/2017,10:30:31 PM,"Abhishek",DBM C#,1122,"App","Program Started"
239,2/10/2017,10:30:31 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
240,2/10/2017,10:30:33 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5201.85 (ms)"
241,2/10/2017,10:34:01 PM,"Abhishek",DBM C#,1122,"App","Program Started"
242,2/10/2017,10:34:01 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
243,2/10/2017,10:34:04 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5035.23 (ms)"
244,2/10/2017,10:35:47 PM,"Abhishek",DBM C#,1122,"App","Program Started"
245,2/10/2017,10:35:47 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
246,2/10/2017,10:35:49 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5612.67 (ms)"
247,2/10/2017,10:37:38 PM,"Abhishek",DBM C#,1122,"App","Program Started"
248,2/10/2017,10:37:38 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
249,2/10/2017,10:37:40 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5002.51 (ms)"
250,2/10/2017,10:38:16 PM,"Abhishek",DBM C#,1122,"App","Program Started"
251,2/10/2017,10:38:16 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
252,2/10/2017,10:38:20 PM,"Abhishek",DBM C#,1122,"App","Program Started"
253,2/10/2017,10:38:20 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
254,2/10/2017,10:38:23 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 4303.58 (ms)"
255,2/10/2017,10:38:31 PM,"Abhishek",DBM C#,1122,"App","Program Started"
256,2/10/2017,10:38:31 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
257,2/10/2017,10:38:32 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 1284.17 (ms)"
258,2/10/2017,10:39:11 PM,"Abhishek",DBM C#,1122,"App","Program Started"
259,2/10/2017,10:39:11 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
260,2/10/2017,10:39:14 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5074.73 (ms)"
261,2/10/2017,10:42:25 PM,"Abhishek",DBM C#,1122,"App","Program Started"
262,2/10/2017,10:42:25 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
263,2/10/2017,10:42:28 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5018.36 (ms)"
264,2/10/2017,10:42:41 PM,"Abhishek",DBM C#,1122,"App","Program Started"
265,2/10/2017,10:42:41 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
266,2/10/2017,10:42:42 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 1263.17 (ms)"
267,2/11/2017,10:50:02 AM,"Abhishek",DBM C#,1122,"App","Program Started"
268,2/11/2017,10:50:03 AM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
269,2/11/2017,10:50:05 AM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5306.96 (ms)"
270,2/11/2017,10:52:02 AM,"Abhishek",DBM C#,1122,"App","Program Started"
271,2/11/2017,10:52:02 AM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
272,2/11/2017,10:52:02 AM,"Abhishek",DBM C#,1122,"UI","Startup Time: 1550.75 (ms)"
273,2/11/2017,11:07:16 AM,"Abhishek",DBM C#,1122,"App","Program Started"
274,2/11/2017,11:07:16 AM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
275,2/11/2017,11:07:19 AM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5135.69 (ms)"
276,2/11/2017,11:08:04 AM,"Abhishek",DBM C#,1122,"App","Program Started"
277,2/11/2017,11:08:04 AM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
278,2/11/2017,11:08:06 AM,"Abhishek",DBM C#,1122,"UI","Startup Time: 4836.25 (ms)"
279,2/11/2017,11:10:16 AM,"Abhishek",DBM C#,1122,"App","Program Started"
